OG0000253	0.00748235	0.00727059	0.0060196	
OG0000254	2.83503e-05	6.26803e-05	0.000106605	
OG0000255	0.00568167	0.00548593	0.0045068	
OG0000256	0.00568167	0.00548593	0.0045068	
OG0000257	0.00748235	0.00727059	0.0060196	
OG0000258	0.00748235	0.00727059	0.0060196	
OG0000259	0.00748235	0.00727059	0.0060196	
OG0000260	0.01038	0.0101814	0.00852444	
OG0000261	0.00748235	0.00727059	0.0060196	
OG0000262	0.00748235	0.00727059	0.0060196	
OG0000263	0.00748235	0.00727059	0.0060196	
OG0000264	0.00748235	0.00727059	0.0060196	
OG0000265	5.92201e-05	0.000118579	0.000199828	
OG0000266	0.00748235	0.00727059	0.0060196	
OG0000267	0.00748235	0.00727059	0.0060196	
OG0000268	0.00748235	0.00727059	0.0060196	
OG0000269	0.00748235	0.00727059	0.0060196	
OG0000271	0.00748235	0.00727059	0.0060196	
OG0000272	0.01038	0.0101814	0.00852444	
OG0000273	0.00748235	0.00727059	0.0060196	
OG0000274	0.00748235	0.00727059	0.0060196	
OG0000275	0.00748235	0.00727059	0.0060196	
OG0000276	0.00748235	0.00727059	0.0060196	
OG0000277	0.00748235	0.00727059	0.0060196	
OG0000278	0.00748235	0.00727059	0.0060196	
OG0000279	0.00568167	0.00548593	0.0045068	
OG0000280	0.00748235	0.00727059	0.0060196	
OG0000281	5.14206e-05	0.000115087	0.000198637	
OG0000282	0.00748235	0.00727059	0.0060196	
OG0000283	0.00748235	0.00727059	0.0060196	
OG0000284	0.00748235	0.00727059	0.0060196	
OG0000285	0.00568167	0.00548593	0.0045068	
OG0000286	0.00748235	0.00727059	0.0060196	
OG0000287	0.00748235	0.00727059	0.0060196	
OG0000288	0.00748235	0.00727059	0.0060196	
OG0000289	0.00748235	0.00727059	0.0060196	
OG0000290	0.00748235	0.00727059	0.0060196	
OG0000291	0.00568167	0.00548593	0.0045068	
OG0000292	0.00748235	0.00727059	0.0060196	
OG0000293	0.00748235	0.00727059	0.0060196	
OG0000294	0.000174733	0.000281405	0.000372757	
OG0000295	0.00748235	0.00727059	0.0060196	
OG0000297	2.83503e-05	6.26803e-05	0.000106605	
OG0000298	2.83503e-05	6.26803e-05	0.000106605	
OG0000299	2.83503e-05	6.26803e-05	0.000106605	
OG0000300	0.00748235	0.00727059	0.0060196	
OG0000301	0.00748235	0.00727059	0.0060196	
OG0000302	0.00748235	0.00727059	0.0060196	
OG0000303	0.00748235	0.00727059	0.0060196	
OG0000304	0.00748235	0.00727059	0.0060196	
OG0000305	0.00748235	0.00727059	0.0060196	
OG0000306	0.01038	0.0101814	0.00852444	
OG0000307	3.63749e-05	7.89579e-05	0.000131379	
OG0000308	0.01038	0.0101814	0.00852444	
OG0000309	0.01038	0.0101814	0.00852444	
OG0000310	0.00748235	0.00727059	0.0060196	
OG0000311	0.01038	0.0101814	0.00852444	
OG0000312	0.00748235	0.00727059	0.0060196	
OG0000313	0.00748235	0.00727059	0.0060196	
OG0000314	0.00748235	0.00727059	0.0060196	
OG0000315	0.00748235	0.00727059	0.0060196	
OG0000316	0.00748235	0.00727059	0.0060196	
OG0000317	0.00748235	0.00727059	0.0060196	
OG0000318	0.01038	0.0101814	0.00852444	
OG0000319	0.00748235	0.00727059	0.0060196	
OG0000320	2.83503e-05	6.26803e-05	0.000106605	
